core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
067,Iowa | Pick 4 Evening,DayOfWeek,Friday,176,3,1.705,0.36,4.737,1.345,0.009535,STABLE_100_249,False,True,True
067,New Jersey | Pick 4 Midday,DayOfWeek,Friday,176,3,1.705,0.36,4.737,1.345,0.009535,STABLE_100_249,False,True,True
067,Québec | Quotidienne 4,DayOfWeek,Wednesday,176,3,1.705,0.36,4.737,1.345,0.009535,STABLE_100_249,False,True,True
067,"Tri-State (ME, NH & VT) | Pick 4 Day",DayOfWeek,Monday,176,3,1.705,0.36,4.737,1.345,0.009535,STABLE_100_249,False,True,True
067,Western Canada | Pick 4,DayOfWeek,Friday,176,3,1.705,0.36,4.737,1.345,0.009535,STABLE_100_249,False,True,True
067,Texas | Daily 4 Night,seed_shape,all_unique,546,6,1.099,0.36,3.054,0.739,0.009482,STRONG_STABLE_250_PLUS,False,True,True
067,Oregon | Pick 4 4pm,seed_spread_bucket,spread_5_6,409,5,1.222,0.36,3.398,0.863,0.009452,STRONG_STABLE_250_PLUS,False,True,True
067,Atlantic Canada | Lotto 4,DayOfWeek,Sunday,177,3,1.695,0.36,4.711,1.335,0.00941,STABLE_100_249,False,True,True
067,Mississippi | Cash 4 Midday,DayOfWeek,Sunday,177,3,1.695,0.36,4.711,1.335,0.00941,STABLE_100_249,False,True,True
067,Oregon | Pick 4 4pm,seed_sum_bucket,sum_14_17,289,4,1.384,0.36,3.847,1.024,0.009124,STRONG_STABLE_250_PLUS,False,True,True
067,Rhode Island | Numbers Game Evening,seed_spread_bucket,spread_5_6,419,5,1.193,0.36,3.317,0.834,0.008916,STRONG_STABLE_250_PLUS,False,True,True
067,Arkansas | Cash 4 Midday,seed_sum_bucket,sum_22_plus,293,4,1.365,0.36,3.794,1.005,0.008833,STRONG_STABLE_250_PLUS,False,True,True
067,"Washington, D.C. | DC-4 1:50pm",seed_sum_bucket,sum_18_21,293,4,1.365,0.36,3.794,1.005,0.008833,STRONG_STABLE_250_PLUS,False,True,True
067,"Washington, D.C. | DC-4 7:50pm",seed_sum_bucket,sum_18_21,306,4,1.307,0.36,3.633,0.947,0.007969,STRONG_STABLE_250_PLUS,False,True,True
067,New York | Win 4 Evening,seed_consec_links,1,439,5,1.139,0.36,3.166,0.779,0.007949,STRONG_STABLE_250_PLUS,False,True,True
067,New York | Win 4 Evening,seed_sum_bucket,sum_14_17,316,4,1.266,0.36,3.518,0.906,0.007383,STRONG_STABLE_250_PLUS,False,True,True
067,Wisconsin | Pick 4 Midday,seed_sum_bucket,sum_10_13,200,3,1.5,0.36,4.169,1.14,0.007112,STABLE_100_249,False,True,True
067,New Mexico | Pick 4 Evening,seed_sum_bucket,sum_18_21,323,4,1.238,0.36,3.442,0.879,0.007008,STRONG_STABLE_250_PLUS,False,True,True
067,"Washington, D.C. | DC-4 7:50pm",seed_sum_bucket,sum_14_17,334,4,1.198,0.36,3.329,0.838,0.006461,STRONG_STABLE_250_PLUS,False,True,True
067,Tennessee | Cash 4 Evening,seed_spread_bucket,spread_3_4,239,3,1.255,0.36,3.489,0.895,0.004672,STABLE_100_249,False,True,True
